traceCompVal;sizeOfUncertainty;scenario;canBeTurnedOff;rate
51385;1.000000000;1;0;0.05
51385;1.000000000;1;0;0.05
51385;1.000000000;1;0;0.05
51385;1.000000000;1;0;0.05
51385;1.000000000;1;0;0.05
51385;1.000000000;1;0;0.05
51385;1.000000000;1;0;0.05
51385;1.000000000;1;0;0.05
211;0.990590108;1;0;0.05
51385;1.000000000;1;0;0.05
51385;1.000000000;1;0;0.05
51385;1.000000000;1;0;0.05
51385;1.000000000;1;0;0.05
51385;1.000000000;1;0;0.05
2;0.863892525;1;0;0.05
51385;1.000000000;1;0;0.05
51385;1.000000000;1;0;0.05
689;0.427594165;1;0;0.05
46930;1.000000000;1;0;0.05
259;0.986973266;1;0;0.05
46930;1.000000000;1;0;0.05
69;0.000196696;1;0;0.05
46930;1.000000000;1;0;0.05
46930;1.000000000;1;0;0.05
46930;1.000000000;1;0;0.05
46930;1.000000000;1;0;0.05
46930;1.000000000;1;0;0.05
46930;1.000000000;1;0;0.05
46930;1.000000000;1;0;0.05
46930;1.000000000;1;0;0.05
46930;1.000000000;1;0;0.05
46930;1.000000000;1;0;0.05
46930;1.000000000;1;0;0.05
141;0.719800726;1;0;0.05
87;0.351976453;1;0;0.05
46930;1.000000000;1;0;0.05
46930;1.000000000;1;0;0.05
46930;1.000000000;1;0;0.05
46930;1.000000000;1;0;0.05
46930;1.000000000;1;0;0.05
46930;1.000000000;1;0;0.05
46930;1.000000000;1;0;0.05
46930;1.000000000;1;0;0.05
46930;1.000000000;1;0;0.05
46930;1.000000000;1;0;0.05
46930;1.000000000;1;0;0.05
46930;1.000000000;1;0;0.05
46930;1.000000000;1;0;0.05
46930;1.000000000;1;0;0.05
46930;1.000000000;1;0;0.05
46930;1.000000000;1;0;0.05
46930;1.000000000;1;0;0.05
46930;1.000000000;1;0;0.05
46930;1.000000000;1;0;0.05
46930;1.000000000;1;0;0.05
46930;1.000000000;1;0;0.05
46930;1.000000000;1;0;0.05
46930;1.000000000;1;0;0.05
46930;1.000000000;1;0;0.05
46930;1.000000000;1;0;0.05
46930;1.000000000;1;0;0.05
46930;1.000000000;1;0;0.05
46930;1.000000000;1;0;0.05
46930;1.000000000;1;0;0.05
2103;0.937741256;1;0;0.05
46930;1.000000000;1;0;0.05
46930;1.000000000;1;0;0.05
1849;0.869507487;1;0;0.05
46930;1.000000000;1;0;0.05
46930;1.000000000;1;0;0.05
46930;1.000000000;1;0;0.05
46930;1.000000000;1;0;0.05
79;0.879411738;1;0;0.05
46930;1.000000000;1;0;0.05
46930;1.000000000;1;0;0.05
46930;1.000000000;1;0;0.05
46930;1.000000000;1;0;0.05
46930;1.000000000;1;0;0.05
46930;1.000000000;1;0;0.05
46930;1.000000000;1;0;0.05
46930;1.000000000;1;0;0.05
46930;1.000000000;1;0;0.05
46930;1.000000000;1;0;0.05
46930;1.000000000;1;0;0.05
46930;1.000000000;1;0;0.05
46930;1.000000000;1;0;0.05
558;0.474367658;1;0;0.05
46930;1.000000000;1;0;0.05
51451;1.000000000;1;0;0.05
908;0.976052642;1;0;0.05
51451;1.000000000;1;0;0.05
51451;1.000000000;1;0;0.05
51451;1.000000000;1;0;0.05
51451;1.000000000;1;0;0.05
51451;1.000000000;1;0;0.05
51451;1.000000000;1;0;0.05
51451;1.000000000;1;0;0.05
51451;1.000000000;1;0;0.05
51451;1.000000000;1;0;0.05
117;0.836669872;1;0;0.05
51451;1.000000000;1;0;0.05
10;0.000146594;1;0;0.05
86;0.893892522;1;0;0.05
51451;1.000000000;1;0;0.05
51451;1.000000000;1;0;0.05
51451;1.000000000;1;0;0.05
51451;1.000000000;1;0;0.05
51451;1.000000000;1;0;0.05
51451;1.000000000;1;0;0.05
51451;1.000000000;1;0;0.05
51451;1.000000000;1;0;0.05
51451;1.000000000;1;0;0.05
51451;1.000000000;1;0;0.05
51451;1.000000000;1;0;0.05
51451;1.000000000;1;0;0.05
51451;1.000000000;1;0;0.05
51451;1.000000000;1;0;0.05
51451;1.000000000;1;0;0.05
51451;1.000000000;1;0;0.05
51451;1.000000000;1;0;0.05
64;0.832087097;1;0;0.05
51451;1.000000000;1;0;0.05
51451;1.000000000;1;0;0.05
51451;1.000000000;1;0;0.05
51451;1.000000000;1;0;0.05
458;0.564188465;1;0;0.05
51451;1.000000000;1;0;0.05
51451;1.000000000;1;0;0.05
51451;1.000000000;1;0;0.05
885;0.012617712;1;0;0.05
51451;1.000000000;1;0;0.05
458;0.912297988;1;0;0.05
51451;1.000000000;1;0;0.05
51451;1.000000000;1;0;0.05
51451;1.000000000;1;0;0.05
51451;1.000000000;1;0;0.05
51451;1.000000000;1;0;0.05
601;0.813625724;1;0;0.05
51451;1.000000000;1;0;0.05
51451;1.000000000;1;0;0.05
51451;1.000000000;1;0;0.05
51451;1.000000000;1;0;0.05
51451;1.000000000;1;0;0.05
51451;1.000000000;1;0;0.05
51451;1.000000000;1;0;0.05
51451;1.000000000;1;0;0.05
117;0.697294560;1;0;0.05
51451;1.000000000;1;0;0.05
51451;1.000000000;1;0;0.05
51451;1.000000000;1;0;0.05
51451;1.000000000;1;0;0.05
51451;1.000000000;1;0;0.05
51451;1.000000000;1;0;0.05
51451;1.000000000;1;0;0.05
51451;1.000000000;1;0;0.05
51451;1.000000000;1;0;0.05
51451;1.000000000;1;0;0.05
51451;1.000000000;1;0;0.05
283;0.807855819;1;0;0.05
51732;1.000000000;1;0;0.05
51732;1.000000000;1;0;0.05
51732;1.000000000;1;0;0.05
51732;1.000000000;1;0;0.05
51732;1.000000000;1;0;0.05
51732;1.000000000;1;0;0.05
51732;1.000000000;1;0;0.05
51732;1.000000000;1;0;0.05
51732;1.000000000;1;0;0.05
51732;1.000000000;1;0;0.05
51732;1.000000000;1;0;0.05
51732;1.000000000;1;0;0.05
51732;1.000000000;1;0;0.05
51732;1.000000000;1;0;0.05
51732;1.000000000;1;0;0.05
51732;1.000000000;1;0;0.05
51732;1.000000000;1;0;0.05
51732;1.000000000;1;0;0.05
2;0.894847365;1;0;0.05
6;0.258363183;1;0;0.05
1127;0.564372226;1;0;0.05
51732;1.000000000;1;0;0.05
51732;1.000000000;1;0;0.05
51732;1.000000000;1;0;0.05
51732;1.000000000;1;0;0.05
51732;1.000000000;1;0;0.05
51732;1.000000000;1;0;0.05
51732;1.000000000;1;0;0.05
51732;1.000000000;1;0;0.05
328;0.829659600;1;0;0.05
32;0.987533310;1;0;0.05
51732;1.000000000;1;0;0.05
51732;1.000000000;1;0;0.05
51732;1.000000000;1;0;0.05
51732;1.000000000;1;0;0.05
51732;1.000000000;1;0;0.05
51732;1.000000000;1;0;0.05
51732;1.000000000;1;0;0.05
51732;1.000000000;1;0;0.05
51732;1.000000000;1;0;0.05
51732;1.000000000;1;0;0.05
51732;1.000000000;1;0;0.05
51732;1.000000000;1;0;0.05
51732;1.000000000;1;0;0.05
51732;1.000000000;1;0;0.05
51732;1.000000000;1;0;0.05
51;0.987423848;1;0;0.05
51732;1.000000000;1;0;0.05
51732;1.000000000;1;0;0.05
51732;1.000000000;1;0;0.05
51732;1.000000000;1;0;0.05
51732;1.000000000;1;0;0.05
51732;1.000000000;1;0;0.05
51732;1.000000000;1;0;0.05
51732;1.000000000;1;0;0.05
51732;1.000000000;1;0;0.05
51732;1.000000000;1;0;0.05
51732;1.000000000;1;0;0.05
51732;1.000000000;1;0;0.05
51732;1.000000000;1;0;0.05
51732;1.000000000;1;0;0.05
51732;1.000000000;1;0;0.05
328;0.882702202;1;0;0.05
1;0.982611542;1;0;0.05
51732;1.000000000;1;0;0.05
51732;1.000000000;1;0;0.05
51732;1.000000000;1;0;0.05
51732;1.000000000;1;0;0.05
51732;1.000000000;1;0;0.05
46729;1.000000000;1;0;0.05
46729;1.000000000;1;0;0.05
46729;1.000000000;1;0;0.05
46729;1.000000000;1;0;0.05
12;0.779984667;1;0;0.05
46729;1.000000000;1;0;0.05
46729;1.000000000;1;0;0.05
46729;1.000000000;1;0;0.05
46729;1.000000000;1;0;0.05
1078;0.918381768;1;0;0.05
46729;1.000000000;1;0;0.05
46729;1.000000000;1;0;0.05
46729;1.000000000;1;0;0.05
46729;1.000000000;1;0;0.05
46729;1.000000000;1;0;0.05
46729;1.000000000;1;0;0.05
3169;0.691329133;1;0;0.05
1078;0.990324290;1;0;0.05
46729;1.000000000;1;0;0.05
46729;1.000000000;1;0;0.05
46729;1.000000000;1;0;0.05
18;0.700840370;1;0;0.05
3169;0.884738650;1;0;0.05
46729;1.000000000;1;0;0.05
3169;0.929457300;1;0;0.05
46729;1.000000000;1;0;0.05
46729;1.000000000;1;0;0.05
46729;1.000000000;1;0;0.05
46729;1.000000000;1;0;0.05
2;0.917222711;1;0;0.05
46729;1.000000000;1;0;0.05
46729;1.000000000;1;0;0.05
46729;1.000000000;1;0;0.05
3169;0.843458274;1;0;0.05
46729;1.000000000;1;0;0.05
46729;1.000000000;1;0;0.05
46729;1.000000000;1;0;0.05
46729;1.000000000;1;0;0.05
46729;1.000000000;1;0;0.05
46729;1.000000000;1;0;0.05
46729;1.000000000;1;0;0.05
46729;1.000000000;1;0;0.05
46729;1.000000000;1;0;0.05
46729;1.000000000;1;0;0.05
46729;1.000000000;1;0;0.05
46729;1.000000000;1;0;0.05
46729;1.000000000;1;0;0.05
1;0.969656145;1;0;0.05
46729;1.000000000;1;0;0.05
3169;0.436606435;1;0;0.05
46729;1.000000000;1;0;0.05
3169;0.178715014;1;0;0.05
46729;1.000000000;1;0;0.05
46729;1.000000000;1;0;0.05
46729;1.000000000;1;0;0.05
46729;1.000000000;1;0;0.05
46729;1.000000000;1;0;0.05
46729;1.000000000;1;0;0.05
3169;0.234583578;1;0;0.05
46729;1.000000000;1;0;0.05
46729;1.000000000;1;0;0.05
13;0.940487678;1;0;0.05
46729;1.000000000;1;0;0.05
536;0.820824071;1;0;0.05
46729;1.000000000;1;0;0.05
46729;1.000000000;1;0;0.05
46729;1.000000000;1;0;0.05
46729;1.000000000;1;0;0.05
46729;1.000000000;1;0;0.05
64;0.866508649;1;0;0.05
41486;1.000000000;1;0;0.05
41486;1.000000000;1;0;0.05
41486;1.000000000;1;0;0.05
41486;1.000000000;1;0;0.05
1033;0.137133366;1;0;0.05
14;0.984523180;1;0;0.05
1033;0.899684580;1;0;0.05
41486;1.000000000;1;0;0.05
3423;0.816157348;1;0;0.05
41486;1.000000000;1;0;0.05
2243;0.764468452;1;0;0.05
41486;1.000000000;1;0;0.05
3423;0.417798330;1;0;0.05
41486;1.000000000;1;0;0.05
68;0.454862409;1;0;0.05
41486;1.000000000;1;0;0.05
41486;1.000000000;1;0;0.05
41486;1.000000000;1;0;0.05
2243;0.872952653;1;0;0.05
41486;1.000000000;1;0;0.05
3;0.779109534;1;0;0.05
72;0.720706687;1;0;0.05
1033;0.092609089;1;0;0.05
41486;1.000000000;1;0;0.05
41486;1.000000000;1;0;0.05
1033;0.452158709;1;0;0.05
282;0.892397371;1;0;0.05
41486;1.000000000;1;0;0.05
41486;1.000000000;1;0;0.05
41486;1.000000000;1;0;0.05
41486;1.000000000;1;0;0.05
41486;1.000000000;1;0;0.05
41486;1.000000000;1;0;0.05
41486;1.000000000;1;0;0.05
41486;1.000000000;1;0;0.05
41486;1.000000000;1;0;0.05
41486;1.000000000;1;0;0.05
41486;1.000000000;1;0;0.05
41486;1.000000000;1;0;0.05
41486;1.000000000;1;0;0.05
41486;1.000000000;1;0;0.05
41486;1.000000000;1;0;0.05
41486;1.000000000;1;0;0.05
41486;1.000000000;1;0;0.05
41486;1.000000000;1;0;0.05
41486;1.000000000;1;0;0.05
41486;1.000000000;1;0;0.05
41486;1.000000000;1;0;0.05
41486;1.000000000;1;0;0.05
41486;1.000000000;1;0;0.05
41486;1.000000000;1;0;0.05
19;0.863040775;1;0;0.05
41486;1.000000000;1;0;0.05
41486;1.000000000;1;0;0.05
412;0.819836637;1;0;0.05
41486;1.000000000;1;0;0.05
41486;1.000000000;1;0;0.05
41486;1.000000000;1;0;0.05
41486;1.000000000;1;0;0.05
3423;0.927996268;1;0;0.05
41486;1.000000000;1;0;0.05
41486;1.000000000;1;0;0.05
41486;1.000000000;1;0;0.05
41486;1.000000000;1;0;0.05
41486;1.000000000;1;0;0.05
167;0.306740934;1;0;0.05
41486;1.000000000;1;0;0.05
2243;0.572134830;1;0;0.05
41486;1.000000000;1;0;0.05
1632;0.183481542;1;0;0.05
45021;1.000000000;1;0;0.05
45021;1.000000000;1;0;0.05
45021;1.000000000;1;0;0.05
45021;1.000000000;1;0;0.05
45021;1.000000000;1;0;0.05
45021;1.000000000;1;0;0.05
45021;1.000000000;1;0;0.05
45021;1.000000000;1;0;0.05
45021;1.000000000;1;0;0.05
45021;1.000000000;1;0;0.05
45021;1.000000000;1;0;0.05
53;0.949248126;1;0;0.05
45021;1.000000000;1;0;0.05
45021;1.000000000;1;0;0.05
45021;1.000000000;1;0;0.05
45021;1.000000000;1;0;0.05
45021;1.000000000;1;0;0.05
45021;1.000000000;1;0;0.05
45021;1.000000000;1;0;0.05
45021;1.000000000;1;0;0.05
1632;0.902456730;1;0;0.05
45021;1.000000000;1;0;0.05
45021;1.000000000;1;0;0.05
45021;1.000000000;1;0;0.05
45021;1.000000000;1;0;0.05
45021;1.000000000;1;0;0.05
45021;1.000000000;1;0;0.05
57;0.846178968;1;0;0.05
45021;1.000000000;1;0;0.05
45021;1.000000000;1;0;0.05
45021;1.000000000;1;0;0.05
45021;1.000000000;1;0;0.05
45021;1.000000000;1;0;0.05
45021;1.000000000;1;0;0.05
45021;1.000000000;1;0;0.05
45021;1.000000000;1;0;0.05
45021;1.000000000;1;0;0.05
45021;1.000000000;1;0;0.05
45021;1.000000000;1;0;0.05
141;0.893463166;1;0;0.05
45021;1.000000000;1;0;0.05
45021;1.000000000;1;0;0.05
523;0.688820525;1;0;0.05
1632;0.983709678;1;0;0.05
45021;1.000000000;1;0;0.05
45021;1.000000000;1;0;0.05
45021;1.000000000;1;0;0.05
45021;1.000000000;1;0;0.05
45021;1.000000000;1;0;0.05
45021;1.000000000;1;0;0.05
45021;1.000000000;1;0;0.05
45021;1.000000000;1;0;0.05
45021;1.000000000;1;0;0.05
1632;0.349515661;1;0;0.05
2223;0.000185562;1;0;0.05
45021;1.000000000;1;0;0.05
45021;1.000000000;1;0;0.05
45021;1.000000000;1;0;0.05
2223;0.370487206;1;0;0.05
45021;1.000000000;1;0;0.05
45021;1.000000000;1;0;0.05
4;0.740113570;1;0;0.05
45021;1.000000000;1;0;0.05
45021;1.000000000;1;0;0.05
45021;1.000000000;1;0;0.05
45021;1.000000000;1;0;0.05
45021;1.000000000;1;0;0.05
45021;1.000000000;1;0;0.05
45021;1.000000000;1;0;0.05
32274;1.000000000;1;0;0.15
13;0.558277077;1;0;0.15
2343;0.384069806;1;0;0.15
32274;1.000000000;1;0;0.15
32274;1.000000000;1;0;0.15
10;0.876297018;1;0;0.15
1;0.905899398;1;0;0.15
1;0.850922463;1;0;0.15
32274;1.000000000;1;0;0.15
32274;1.000000000;1;0;0.15
1047;0.878330860;1;0;0.15
32274;1.000000000;1;0;0.15
32274;1.000000000;1;0;0.15
32274;1.000000000;1;0;0.15
63;0.886150428;1;0;0.15
1647;0.761295196;1;0;0.15
149;0.928263170;1;0;0.15
482;0.803056608;1;0;0.15
32274;1.000000000;1;0;0.15
570;0.490269081;1;0;0.15
32274;1.000000000;1;0;0.15
32274;1.000000000;1;0;0.15
32274;1.000000000;1;0;0.15
8;0.712363358;1;0;0.15
9;0.422819827;1;0;0.15
1647;0.000142140;1;0;0.15
32274;1.000000000;1;0;0.15
1647;0.822482050;1;0;0.15
1724;0.734325648;1;0;0.15
445;0.344927035;1;0;0.15
32274;1.000000000;1;0;0.15
101;0.000133976;1;0;0.15
33;0.695692271;1;0;0.15
32274;1.000000000;1;0;0.15
32274;1.000000000;1;0;0.15
257;0.000179624;1;0;0.15
2;0.814430405;1;0;0.15
3;0.764421771;1;0;0.15
1724;0.538506930;1;0;0.15
165;0.000199293;1;0;0.15
32274;1.000000000;1;0;0.15
32274;1.000000000;1;0;0.15
32274;1.000000000;1;0;0.15
32274;1.000000000;1;0;0.15
2343;0.000149192;1;0;0.15
32274;1.000000000;1;0;0.15
32274;1.000000000;1;0;0.15
402;0.982683257;1;0;0.15
49;0.000091668;1;0;0.15
123;0.830562649;1;0;0.15
1;0.480341605;1;0;0.15
2;0.592290970;1;0;0.15
32274;1.000000000;1;0;0.15
121;0.857171063;1;0;0.15
32274;1.000000000;1;0;0.15
1724;0.270206009;1;0;0.15
32274;1.000000000;1;0;0.15
97;0.758991738;1;0;0.15
11;0.582815967;1;0;0.15
1724;0.616762433;1;0;0.15
32274;1.000000000;1;0;0.15
32274;1.000000000;1;0;0.15
32274;1.000000000;1;0;0.15
1;0.650780388;1;0;0.15
182;0.947375804;1;0;0.15
32274;1.000000000;1;0;0.15
32274;1.000000000;1;0;0.15
1724;0.222725203;1;0;0.15
32274;1.000000000;1;0;0.15
32274;1.000000000;1;0;0.15
3828;0.347946379;1;0;0.15
30;0.000056754;1;0;0.15
30737;1.000000000;1;0;0.15
30737;1.000000000;1;0;0.15
30737;1.000000000;1;0;0.15
65;0.739388082;1;0;0.15
30737;1.000000000;1;0;0.15
30737;1.000000000;1;0;0.15
3;0.900129344;1;0;0.15
30737;1.000000000;1;0;0.15
34;0.937509394;1;0;0.15
30737;1.000000000;1;0;0.15
120;0.925707570;1;0;0.15
30737;1.000000000;1;0;0.15
321;0.873038305;1;0;0.15
3;0.542641419;1;0;0.15
358;0.186730953;1;0;0.15
3828;0.894429414;1;0;0.15
30737;1.000000000;1;0;0.15
30737;1.000000000;1;0;0.15
2;0.807264687;1;0;0.15
30737;1.000000000;1;0;0.15
30737;1.000000000;1;0;0.15
1;0.798776025;1;0;0.15
1;0.876733176;1;0;0.15
1;0.611937753;1;0;0.15
30737;1.000000000;1;0;0.15
345;0.971834739;1;0;0.15
30737;1.000000000;1;0;0.15
30737;1.000000000;1;0;0.15
30737;1.000000000;1;0;0.15
145;0.525002364;1;0;0.15
3828;0.360942637;1;0;0.15
130;0.000199293;1;0;0.15
814;0.784649916;1;0;0.15
30737;1.000000000;1;0;0.15
30737;1.000000000;1;0;0.15
30737;1.000000000;1;0;0.15
187;0.872904897;1;0;0.15
30737;1.000000000;1;0;0.15
183;0.589952174;1;0;0.15
31;0.739709388;1;0;0.15
30737;1.000000000;1;0;0.15
4;0.798412739;1;0;0.15
161;0.662875366;1;0;0.15
3828;0.908367210;1;0;0.15
750;0.750035813;1;0;0.15
3828;0.885217550;1;0;0.15
136;0.850226349;1;0;0.15
30737;1.000000000;1;0;0.15
30737;1.000000000;1;0;0.15
30737;1.000000000;1;0;0.15
30737;1.000000000;1;0;0.15
30737;1.000000000;1;0;0.15
30737;1.000000000;1;0;0.15
502;0.827056428;1;0;0.15
640;0.807371124;1;0;0.15
1;0.718208385;1;0;0.15
30737;1.000000000;1;0;0.15
30737;1.000000000;1;0;0.15
30737;1.000000000;1;0;0.15
30737;1.000000000;1;0;0.15
502;0.972793741;1;0;0.15
2;0.342794668;1;0;0.15
30737;1.000000000;1;0;0.15
17;0.751671909;1;0;0.15
30737;1.000000000;1;0;0.15
3828;0.878635106;1;0;0.15
40;0.928583729;1;0;0.15
983;0.934670265;1;0;0.15
30695;1.000000000;1;0;0.15
30695;1.000000000;1;0;0.15
59;0.677605239;1;0;0.15
428;0.937363605;1;0;0.15
732;0.840939380;1;0;0.15
166;0.306060468;1;0;0.15
20;0.548493376;1;0;0.15
154;0.903746773;1;0;0.15
30695;1.000000000;1;0;0.15
1364;0.081712066;1;0;0.15
30695;1.000000000;1;0;0.15
30695;1.000000000;1;0;0.15
30695;1.000000000;1;0;0.15
33;0.602094347;1;0;0.15
30695;1.000000000;1;0;0.15
30695;1.000000000;1;0;0.15
30695;1.000000000;1;0;0.15
1226;1.000000000;1;0;0.15
30695;1.000000000;1;0;0.15
1364;0.324702949;1;0;0.15
978;0.323589163;1;0;0.15
30695;1.000000000;1;0;0.15
30695;1.000000000;1;0;0.15
253;0.518599286;1;0;0.15
30695;1.000000000;1;0;0.15
24;0.787319457;1;0;0.15
17;0.723616917;1;0;0.15
30695;1.000000000;1;0;0.15
978;0.842770073;1;0;0.15
30695;1.000000000;1;0;0.15
220;0.795700518;1;0;0.15
30695;1.000000000;1;0;0.15
30695;1.000000000;1;0;0.15
106;0.886640015;1;0;0.15
192;0.665766018;1;0;0.15
49;0.986208074;1;0;0.15
1;0.152740750;1;0;0.15
30695;1.000000000;1;0;0.15
30695;1.000000000;1;0;0.15
619;0.845146825;1;0;0.15
978;0.446018061;1;0;0.15
30695;1.000000000;1;0;0.15
30695;1.000000000;1;0;0.15
1226;0.000094265;1;0;0.15
30695;1.000000000;1;0;0.15
233;0.594208888;1;0;0.15
30695;1.000000000;1;0;0.15
30695;1.000000000;1;0;0.15
13;0.805735637;1;0;0.15
1;0.836000886;1;0;0.15
1226;0.186301201;1;0;0.15
334;0.808049527;1;0;0.15
22;0.914829225;1;0;0.15
1226;0.546434512;1;0;0.15
30695;1.000000000;1;0;0.15
6;0.688145407;1;0;0.15
30695;1.000000000;1;0;0.15
9;0.859546491;1;0;0.15
30695;1.000000000;1;0;0.15
1364;0.000086472;1;0;0.15
4;0.910172758;1;0;0.15
30695;1.000000000;1;0;0.15
30695;1.000000000;1;0;0.15
30695;1.000000000;1;0;0.15
30695;1.000000000;1;0;0.15
253;0.487585971;1;0;0.15
61;0.000097606;1;0;0.15
30695;1.000000000;1;0;0.15
30695;1.000000000;1;0;0.15
30695;1.000000000;1;0;0.15
371;0.901804814;1;0;0.15
37307;1.000000000;1;0;0.15
37307;1.000000000;1;0;0.15
37307;1.000000000;1;0;0.15
37307;1.000000000;1;0;0.15
132;0.559438047;1;0;0.15
37307;1.000000000;1;0;0.15
47;0.813814112;1;0;0.15
3;0.920520044;1;0;0.15
402;0.362577140;1;0;0.15
241;0.694356156;1;0;0.15
37307;1.000000000;1;0;0.15
37307;1.000000000;1;0;0.15
37307;1.000000000;1;0;0.15
1;0.811715052;1;0;0.15
37307;1.000000000;1;0;0.15
132;0.879144341;1;0;0.15
49;0.436835094;1;0;0.15
37307;1.000000000;1;0;0.15
674;0.863265373;1;0;0.15
37307;1.000000000;1;0;0.15
1;0.952002654;1;0;0.15
37307;1.000000000;1;0;0.15
37307;1.000000000;1;0;0.15
843;0.840498118;1;0;0.15
37307;1.000000000;1;0;0.15
37307;1.000000000;1;0;0.15
733;0.766492142;1;0;0.15
843;0.860211816;1;0;0.15
37307;1.000000000;1;0;0.15
10;0.865855787;1;0;0.15
37307;1.000000000;1;0;0.15
37307;1.000000000;1;0;0.15
37307;1.000000000;1;0;0.15
627;0.763281386;1;0;0.15
37307;1.000000000;1;0;0.15
10;0.940307370;1;0;0.15
812;0.019878119;1;0;0.15
37307;1.000000000;1;0;0.15
152;0.000147082;1;0;0.15
37307;1.000000000;1;0;0.15
122;0.956761780;1;0;0.15
37307;1.000000000;1;0;0.15
37307;1.000000000;1;0;0.15
37307;1.000000000;1;0;0.15
4;0.900725125;1;0;0.15
37307;1.000000000;1;0;0.15
1;0.533409511;1;0;0.15
112;0.794559211;1;0;0.15
843;0.851198632;1;0;0.15
4;0.461181976;1;0;0.15
37307;1.000000000;1;0;0.15
674;0.628319846;1;0;0.15
37307;1.000000000;1;0;0.15
674;0.980991027;1;0;0.15
37307;1.000000000;1;0;0.15
37307;1.000000000;1;0;0.15
37307;1.000000000;1;0;0.15
37307;1.000000000;1;0;0.15
37307;1.000000000;1;0;0.15
132;0.834564491;1;0;0.15
37307;1.000000000;1;0;0.15
37307;1.000000000;1;0;0.15
37307;1.000000000;1;0;0.15
12;0.602845334;1;0;0.15
37307;1.000000000;1;0;0.15
37307;1.000000000;1;0;0.15
37307;1.000000000;1;0;0.15
37307;1.000000000;1;0;0.15
37307;1.000000000;1;0;0.15
35975;1.000000000;1;0;0.15
614;0.966599935;1;0;0.15
35975;1.000000000;1;0;0.15
35975;1.000000000;1;0;0.15
614;0.665160240;1;0;0.15
35975;1.000000000;1;0;0.15
2330;0.266287679;1;0;0.15
110;0.451915729;1;0;0.15
35975;1.000000000;1;0;0.15
23;0.171275928;1;0;0.15
35975;1.000000000;1;0;0.15
35975;1.000000000;1;0;0.15
201;0.920010213;1;0;0.15
35975;1.000000000;1;0;0.15
268;0.953373967;1;0;0.15
35975;1.000000000;1;0;0.15
7;0.887510627;1;0;0.15
23;0.629006354;1;0;0.15
35975;1.000000000;1;0;0.15
35975;1.000000000;1;0;0.15
35975;1.000000000;1;0;0.15
26;0.663853619;1;0;0.15
35975;1.000000000;1;0;0.15
35975;1.000000000;1;0;0.15
35975;1.000000000;1;0;0.15
35975;1.000000000;1;0;0.15
35975;1.000000000;1;0;0.15
35975;1.000000000;1;0;0.15
35975;1.000000000;1;0;0.15
35975;1.000000000;1;0;0.15
35975;1.000000000;1;0;0.15
35975;1.000000000;1;0;0.15
85;0.906396424;1;0;0.15
35975;1.000000000;1;0;0.15
35975;1.000000000;1;0;0.15
106;0.250654648;1;0;0.15
35975;1.000000000;1;0;0.15
35975;1.000000000;1;0;0.15
746;0.637490413;1;0;0.15
617;0.718446614;1;0;0.15
21;0.890925771;1;0;0.15
3;0.000089755;1;0;0.15
617;0.937836156;1;0;0.15
35975;1.000000000;1;0;0.15
35975;1.000000000;1;0;0.15
35975;1.000000000;1;0;0.15
35975;1.000000000;1;0;0.15
35975;1.000000000;1;0;0.15
35975;1.000000000;1;0;0.15
35975;1.000000000;1;0;0.15
614;0.821801445;1;0;0.15
35975;1.000000000;1;0;0.15
35975;1.000000000;1;0;0.15
35975;1.000000000;1;0;0.15
35975;1.000000000;1;0;0.15
35975;1.000000000;1;0;0.15
203;0.733766845;1;0;0.15
35975;1.000000000;1;0;0.15
35975;1.000000000;1;0;0.15
35975;1.000000000;1;0;0.15
35975;1.000000000;1;0;0.15
356;0.966829461;1;0;0.15
35975;1.000000000;1;0;0.15
35975;1.000000000;1;0;0.15
35975;1.000000000;1;0;0.15
46;0.856051396;1;0;0.15
317;0.100629395;1;0;0.15
2330;0.690967135;1;0;0.15
35975;1.000000000;1;0;0.15
35975;1.000000000;1;0;0.15
34133;1.000000000;1;0;0.15
34133;1.000000000;1;0;0.15
10;0.689642571;1;0;0.15
589;0.527862250;1;0;0.15
3;0.416721566;1;0;0.15
34133;1.000000000;1;0;0.15
362;0.848300919;1;0;0.15
2;0.773244518;1;0;0.15
34133;1.000000000;1;0;0.15
34133;1.000000000;1;0;0.15
1173;0.321558266;1;0;0.15
2013;0.989653083;1;0;0.15
34133;1.000000000;1;0;0.15
34133;1.000000000;1;0;0.15
1173;0.694280665;1;0;0.15
538;0.206210959;1;0;0.15
362;0.352738492;1;0;0.15
138;0.526507258;1;0;0.15
1;0.952438523;1;0;0.15
1173;0.836479857;1;0;0.15
34133;1.000000000;1;0;0.15
64;0.269061549;1;0;0.15
34133;1.000000000;1;0;0.15
227;0.846958089;1;0;0.15
227;0.000126182;1;0;0.15
34133;1.000000000;1;0;0.15
1;0.150198001;1;0;0.15
34133;1.000000000;1;0;0.15
138;0.769592118;1;0;0.15
2;0.884413357;1;0;0.15
34133;1.000000000;1;0;0.15
1;0.916680672;1;0;0.15
215;0.697453752;1;0;0.15
34133;1.000000000;1;0;0.15
34133;1.000000000;1;0;0.15
315;0.857164570;1;0;0.15
34133;1.000000000;1;0;0.15
34133;1.000000000;1;0;0.15
89;0.758009465;1;0;0.15
34133;1.000000000;1;0;0.15
34133;1.000000000;1;0;0.15
34133;1.000000000;1;0;0.15
34133;1.000000000;1;0;0.15
188;0.757851958;1;0;0.15
1173;0.963588144;1;0;0.15
34133;1.000000000;1;0;0.15
