,strategy,rate,iteration,total_correctness,avg_correctness
815,2,80,41,0,0.0
816,2,80,10,0,0.0
817,2,80,4,0,0.0
818,2,80,43,0,0.0
819,2,80,40,50911.98722643136,834.6227414169075
820,2,80,44,0,0.0
821,2,80,37,347566.49828045606,1336.7942241556002
822,2,80,42,13517.329325164925,237.14612851166535
823,2,80,48,4443.121077269474,634.7315824670677
824,2,80,30,0,0.0
825,2,80,45,50911.98722643136,834.6227414169075
826,2,80,46,0,0.0
827,2,70,32,516606.68771657615,208.81434426700733
828,2,80,28,139874.29847249828,270.02760322876117
829,2,80,24,62850.03505129736,94.08687881930743
830,2,80,50,0,0.0
831,2,80,55,0,0.0
832,2,80,54,0,0.0
833,2,80,49,0,0.0
834,2,80,6,0,0.0
835,2,80,59,0,0.0
836,2,80,56,0,0.0
837,2,80,63,0,0.0
838,2,70,82,398050.87613201106,281.3080396692658
839,2,80,65,3352.70882599748,1117.5696086658265
840,2,80,62,0,0.0
841,2,80,52,0,0.0
842,2,80,64,26001.058419276254,234.24376954302932
843,2,80,58,147802.40341648803,754.0938949820818
844,2,80,7,13517.329325164925,221.59556270762172
845,2,80,66,0,0.0
846,2,80,71,0,0.0
847,2,80,69,0,0.0
848,2,80,61,347566.49828045606,1336.7942241556002
849,2,80,39,0,0.0
850,2,80,70,0,0.0
851,2,80,53,126140.02445219667,307.65859622486994
852,2,80,68,67898.59363583317,323.32663636111033
853,2,80,75,0,0.0
854,2,80,8,1645.4525697852123,822.7262848926061
855,2,80,5,0,0.0
856,2,80,80,50911.98722643136,834.6227414169075
857,2,80,77,0,0.0
858,2,80,47,56276.08713035874,87.11468596030765
859,2,80,60,0,0.0
860,2,80,67,126140.02445219667,307.65859622486994
861,2,80,82,0,0.0
862,2,80,57,0,0.0
863,2,80,86,1645.4525697852123,71.54141607761792
864,2,80,74,174399.27724925187,591.1839906754301
865,2,80,9,0,0.0
866,2,80,73,126140.02445219667,307.65859622486994
867,2,80,79,166625.61985152177,509.5584704939504
868,2,80,81,0,0.0
869,2,80,91,50911.98722643136,834.6227414169075
870,2,80,72,149672.22385562636,285.08995020119306
871,2,80,93,0,0.0
872,2,80,83,193403.18227150227,634.1087943327943
873,2,80,95,2491.3612196117924,498.2722439223585
874,2,80,84,0,0.0
875,2,80,87,0,0.0
876,2,80,76,0,0.0
877,2,80,78,0,0.0
878,2,90,10,0,0.0
879,2,80,94,0,0.0
880,2,80,97,32668.747588334343,208.08119483015506
881,2,90,11,4443.121077269474,634.7315824670677
882,2,90,100,0,0.0
883,2,80,88,0,0.0
884,2,80,85,149672.22385562636,285.08995020119306
885,2,80,89,0,0.0
886,2,80,96,168640.76815002668,708.574656092549
887,2,80,90,0,0.0
888,2,90,19,0,0.0
889,2,80,99,0,0.0
890,2,90,20,0,0.0
891,2,90,2,0,0.0
892,2,90,1,0,0.0
893,2,90,12,67898.59363583317,323.32663636111033
894,2,80,12,332329.9981712742,140.6390174233069
895,2,80,92,149672.22385562636,285.08995020119306
896,2,90,15,67898.59363583317,323.32663636111033
897,2,90,25,0,0.0
898,2,90,27,3352.70882599748,68.42262910198939
899,2,80,98,139874.29847249828,266.427235185711
900,2,90,28,0,0.0
901,2,90,24,162427.01903522614,624.719303981639
902,2,90,13,121608.05276335879,239.38593063653306
903,2,90,16,0,0.0
904,2,90,17,0,0.0
905,2,90,22,0,0.0
906,2,90,23,0,0.0
907,2,90,21,121608.05276335879,278.27929694132445
908,2,90,38,0,0.0
909,2,90,30,347566.49828045606,1336.7942241556002
910,2,90,36,12192.390757984862,277.0997899542014
911,2,90,32,67898.59363583317,323.32663636111033
912,2,90,37,25270.350710945582,300.8375084636379
913,2,90,14,62850.03505129736,94.08687881930743
914,2,90,42,0,0.0
915,2,90,34,0,0.0
916,2,90,4,0,0.0
917,2,90,26,139874.29847249828,266.427235185711
918,2,90,43,0,0.0
919,2,90,41,19239.00575756185,243.53171845014998
920,2,90,39,25270.350710945582,165.16569092121296
921,2,90,47,0,0.0
922,2,90,46,0,0.0
923,2,90,48,0,0.0
924,2,90,50,1645.4525697852123,71.54141607761792
925,2,90,51,0,0.0
926,2,90,33,204155.6444372478,590.0452151365544
927,2,90,29,0,0.0
928,2,90,53,1645.4525697852123,71.54141607761792
929,2,90,35,144601.76197014994,419.1355419424636
930,2,90,54,4443.121077269474,634.7315824670677
931,2,90,5,0,0.0
932,2,90,52,0,0.0
933,2,90,40,0,0.0
934,2,90,44,162427.01903522614,624.719303981639
935,2,90,55,11177.913918892746,147.07781472227296
936,2,90,56,19239.00575756185,243.53171845014998
937,2,90,60,0,0.0
938,2,90,6,0,0.0
939,2,90,59,3352.70882599748,68.42262910198939
940,2,90,62,0,0.0
941,2,90,45,0,0.0
942,2,90,61,0,0.0
943,2,90,18,110724.05839596894,106.1592122684266
944,2,90,3,0,0.0
945,2,90,49,2585.2796806408433,7.344544547275123
946,2,90,69,19239.00575756185,243.53171845014998
947,2,90,66,0,0.0
948,2,90,70,11177.913918892746,139.72392398615932
949,2,90,71,19239.00575756185,243.53171845014998
950,2,90,75,0,0.0
951,2,90,73,12192.390757984862,277.0997899542014
952,2,90,74,0,0.0
953,2,90,78,9039.092664469039,903.9092664469039
954,2,90,72,25270.350710945582,165.16569092121296
955,2,90,7,162427.01903522614,624.719303981639
956,2,90,64,0,0.0
957,2,90,77,0,0.0
958,2,90,76,25270.350710945582,165.16569092121296
959,2,90,31,110724.05839596894,106.1592122684266
960,2,90,8,25270.350710945582,165.16569092121296
961,2,90,58,0,0.0
962,2,90,68,0,0.0
963,2,90,81,0,0.0
964,2,90,87,2491.3612196117924,56.621845900268006
965,2,90,65,147802.40341648803,289.8086341499765
966,2,90,86,13517.329325164925,164.845479575182
967,2,90,67,147086.94417498552,281.2369869502591
968,2,90,83,0,0.0
969,2,90,57,0,0.0
970,2,90,88,0,0.0
971,2,90,79,0,0.0
972,2,90,92,9039.092664469039,903.9092664469039
973,2,90,84,67898.59363583317,323.32663636111033
974,2,90,80,0,0.0
975,2,90,94,0,0.0
976,2,90,96,0,0.0
977,2,90,82,0,0.0
978,2,90,97,0,0.0
979,2,90,99,0,0.0
980,2,90,98,26001.058419276254,270.84435853412765
981,2,90,95,347566.49828045606,1336.7942241556002
982,2,90,9,153993.9848501212,456.95544465911337
983,2,90,93,0,0.0
984,2,90,85,0,0.0
985,2,90,89,149672.22385562636,285.08995020119306
986,2,90,91,127672.60483122146,247.42752874267723
987,2,90,90,62850.03505129736,94.08687881930743
988,2,90,63,516606.68771657615,186.3660489598038
