,strategy,rate,iteration,total_correctness,avg_correctness
372,1,30,86,78858.65453989088,2816.380519281817
373,1,30,91,114395.05875932414,5719.752937966206
374,1,30,87,297652.03909390775,6470.696502041473
375,1,30,92,107364.51397798868,3702.224619930644
376,1,30,9,354366.7506520027,8859.168766300067
377,1,30,98,38399.007550521674,6399.834591753613
378,1,30,95,212046.7117935631,5730.99221063684
379,1,40,1,36077.82791226546,7215.565582453091
380,1,30,88,588794.4886379598,6542.16098486622
381,1,30,97,197355.74810019069,3402.685312072253
382,1,40,11,86650.90053890088,8665.090053890088
383,1,30,89,803006.4672245715,6805.139552750606
384,1,40,10,42019.97052746334,1200.5705864989525
385,1,30,94,447212.2330579989,5024.85655121347
386,1,30,66,1613353.6946270051,7138.7331620663945
387,1,40,13,92796.01898557122,5458.589352092425
388,1,40,17,5202.693153050476,5202.693153050476
389,1,30,49,2021123.2076960688,5841.396554034881
390,1,40,15,132178.23469030723,6608.911734515362
391,1,30,99,517954.64264828846,6022.728402887075
392,1,40,16,100163.28045660105,5564.626692033391
393,1,30,76,1341942.4691662567,6184.066678185515
394,1,40,2,21567.377081461396,10783.688540730698
395,1,40,22,0.0,0.0
396,1,40,18,102765.28753941377,5709.1826410785425
397,1,30,93,397515.06536362163,2598.137682115174
398,1,40,24,0.0,0.0
399,1,40,23,33324.06737170144,6664.813474340289
400,1,40,100,679586.250323697,7229.640960890393
401,1,40,26,91997.85299830948,5749.865812394342
402,1,40,12,303718.35615729156,3573.1571312622536
403,1,40,29,71754.50131963538,6523.136483603216
404,1,40,25,41327.182685402695,1475.9708101929534
405,1,40,33,40908.42005463203,5844.060007804575
406,1,40,31,98873.64206727146,4494.256457603248
407,1,40,14,393662.767626923,4143.8186065991895
408,1,30,48,2248451.1603691103,5497.435599924475
409,1,40,36,16996.697077276465,1888.5218974751629
410,1,40,34,120343.53620704394,4628.597546424767
411,1,40,20,475366.58778111514,5167.028128055599
412,1,40,37,90197.29477011196,3921.621511743998
413,1,40,41,9951.117358550897,3317.0391195169655
414,1,40,32,263104.31211051374,3555.463677169105
415,1,40,39,239495.20117907607,5702.266694739907
416,1,40,40,41327.182685402695,1475.9708101929534
417,1,30,77,1617556.2458477796,4901.68559347812
418,1,40,42,165080.33173848825,5325.171991564137
419,1,40,4,240388.44077196406,6326.011599262212
420,1,40,43,153507.39646223985,6140.295858489594
421,1,40,49,11415.980725690324,11415.980725690324
422,1,40,35,496783.2645061703,5399.818092458373
423,1,40,45,75105.4544393929,5364.6753170994925
424,1,40,38,303718.35615729156,3573.1571312622536
425,1,40,5,0.0,0.0
426,1,40,19,890858.9896589471,5939.059931059647
427,1,40,44,136122.25813728236,4537.408604576079
428,1,100,43,13708649.397662194,4723.862645645139
429,1,40,51,21099.192198804525,2344.3546887560583
430,1,40,48,174556.75808324985,6982.270323329994
431,1,40,56,106704.53285868993,8892.044404890827
432,1,40,27,861732.6480268377,5286.703362127839
433,1,40,55,89429.08784694829,3439.580301805703
434,1,40,47,288354.05392281327,5242.800980414787
435,1,40,46,292431.45274683065,5041.921599083287
436,1,40,54,178239.83205648977,5569.994751765305
437,1,40,58,172545.89309324275,5949.858382525612
438,1,40,60,20369.066081189885,10184.533040594943
439,1,40,63,1163.6500007233724,1163.6500007233724
440,1,40,59,132801.03789114847,4918.556958931425
441,1,40,67,0.0,0.0
442,1,40,69,3636.3993718793613,3636.3993718793613
443,1,40,6,88778.9412525185,1811.8151276024184
444,1,30,96,1116289.6904149572,3000.7787376746164
445,1,40,61,162695.76380100564,3461.6119957660776
446,1,40,68,157770.74740675642,3944.2686851689105
447,1,40,72,55288.357076068336,3455.522317254271
448,1,40,75,0.0,0.0
449,1,40,52,725394.634449806,5002.721616895214
450,1,40,76,17815.3297148655,8907.66485743275
451,1,40,71,480587.5387313067,6083.386566219072
452,1,40,50,1299628.3200061955,6563.779393970684
453,1,40,73,579795.9055882767,5469.772694229026
454,1,40,53,1304141.6706125364,5954.984797317517
455,1,40,62,792135.9900768264,5045.452166094436
456,1,40,30,1832087.6029948748,4978.498921181725
457,1,40,80,178774.98563869885,5766.935020603189
458,1,40,81,44314.60522290206,2954.3070148601373
459,1,40,85,9654.560958213493,4827.2804791067465
460,1,40,70,1016294.2378768926,5031.159593449963
461,1,40,74,970031.696710759,5951.114703746987
462,1,40,87,10982.38862275869,5491.194311379345
463,1,40,7,1381081.1981410754,5927.387116485303
464,1,40,78,692119.2539086166,5581.606886359811
465,1,40,89,0.0,0.0
466,1,40,86,122235.70066672271,4889.428026668908
467,1,40,8,668415.0008302575,6553.088243433897
468,1,40,88,19121.29290818592,4780.32322704648
469,1,40,57,2400139.452217655,7767.4415929373945
470,1,40,94,0.0,0.0
471,1,40,66,1648958.9344421232,6246.056569856527
472,1,40,82,478379.25860514207,5905.916772902989
473,1,40,97,991.2342155260907,991.2342155260907
474,1,40,96,53789.846398882284,8964.974399813715
475,1,40,98,18679.6444609011,6226.5481536337
476,1,50,1,0.0,0.0
477,1,40,90,147676.0175436969,5469.482131248033
478,1,40,77,899280.0591986219,4683.750308326155
479,1,40,64,404725.2165926979,1326.9679232547471
480,1,50,100,41327.182685402695,1475.9708101929534
481,1,50,11,111934.71950742515,3859.817914049143
482,1,40,99,206616.6404100215,5297.862574615936
483,1,50,12,200007.284419363,6060.826800586758
484,1,50,14,149320.9349077533,3733.0233726938327
485,1,50,18,23839.350573250653,3973.2250955417753
486,1,50,13,91778.14301834225,1873.0233269049438
487,1,50,10,316046.4370364152,5356.719271803648
488,1,50,15,41327.182685402695,1475.9708101929534
489,1,50,22,9305.18827457852,9305.18827457852
490,1,40,93,641193.5296692722,4821.003982475731
491,1,50,19,227158.81401432276,6681.141588656552
492,1,50,23,34191.546526713704,5698.591087785618
493,1,50,25,6516.419508485868,1629.104877121467
494,1,50,2,248899.329053988,5295.7304054040005
495,1,50,26,89190.44528892236,8919.044528892236
496,1,50,27,10784.295398607874,10784.295398607874
497,1,50,28,8814.002285975881,8814.002285975881
498,1,40,91,1335273.6088437152,7808.6175955772815
499,1,50,29,991.2342155260907,991.2342155260907
500,1,40,95,1091768.1810126335,6384.609245687915
501,1,50,30,125357.2936652222,4821.434371739315
502,1,50,16,813028.713336213,6112.997844633181
503,1,50,3,54197.90272314137,1321.9000664180821
504,1,50,36,7491.409120221875,7491.409120221875
505,1,50,33,70210.21496662796,1493.8343609920842
506,1,50,35,246109.50452284524,6651.6082303471685
507,1,50,34,289069.08662242716,5255.8015749532215
508,1,50,32,139514.87752078965,1550.1653057865517
509,1,50,20,1630912.0635071993,10067.358416711108
510,1,50,39,47278.212775976004,6754.0303965680005
511,1,50,4,56502.89607159593,1314.020838874324
512,1,50,42,63701.834809594555,1633.3803797331936
513,1,50,41,104636.21011913556,2433.400235328734
514,1,50,44,6036.2406253393,6036.2406253393
515,1,40,83,1901552.336175852,4789.8043732389215
516,1,50,24,1450567.232866325,6563.652637404185
517,1,50,47,6551.45823550292,1637.86455887573
518,1,50,48,68758.55426484365,7639.8393627604055
519,1,50,17,630938.7081242851,1953.3706133878795
520,1,50,40,754996.2501638621,5807.66346279894
521,1,50,5,75695.40052936754,2045.8216359288526
522,1,50,21,717786.3331220241,2136.2688485774524
523,1,50,53,6036.2406253393,6036.2406253393
524,1,50,37,1052965.075181074,5062.332092216702
525,1,50,50,279194.16561447433,4503.131703459263
526,1,50,55,40786.74201363121,1568.7208466781233
527,1,50,38,1848589.0589847227,7799.9538353785765
528,1,50,49,656553.6941642717,5252.429553314174
529,1,50,46,701421.3048914772,4804.255512955324
530,1,50,59,0.0,0.0
531,1,50,51,473339.5802221202,4188.845842673631
532,1,50,52,602591.0352550804,5285.886274167372
533,1,50,6,280292.34430467087,5190.598968605016
534,1,50,43,1471719.53666465,6236.0997316298735
535,1,50,54,513806.4329578847,4211.528138999055
536,1,50,62,199844.39190121475,6446.59328713596
537,1,50,65,96655.10176706302,5685.594221591942
538,1,50,67,44249.61670834929,8849.923341669859
539,1,50,45,2496982.6680031265,9047.038652185242
540,1,50,69,47543.02690732599,2067.088126405478
541,1,100,88,13756127.823400224,4740.223233425301
542,1,50,60,732650.173870764,4413.555264281711
543,1,50,71,92906.50153338269,4889.815870178037
544,1,50,72,7904.615131459777,3952.3075657298887
545,1,50,58,1916086.4658888443,8084.753020628035
546,1,50,73,3543.7962307634994,3543.7962307634994
547,1,50,7,303718.35615729156,3573.1571312622536
548,1,50,57,2163181.2761728046,7982.218731264962
549,1,50,76,80769.42548712659,5384.628365808439
550,1,50,61,1475547.4543898066,6173.838721296262
551,1,50,56,737872.3267146222,2183.054221049178
552,1,50,70,465038.64972636517,4189.537384922209
553,1,50,77,220047.4384208167,6287.0696691661915
554,1,50,8,41327.182685402695,1475.9708101929534
555,1,50,81,268209.86892261455,5830.649324404664
556,1,50,79,279219.28201399103,2538.3571092181005
557,1,50,84,0.0,0.0
558,1,40,28,6870123.059557176,4875.885776832631
559,1,50,75,848280.4068217359,4635.412059135168
560,1,50,83,315237.6571272994,6062.26263706345
561,1,50,64,3358207.997865161,8655.175252229796
562,1,50,78,942208.5863665956,5038.548590195698
563,1,50,82,766889.4234357175,4823.203920979355
564,1,50,88,487424.4778798395,5077.338311248328
565,1,50,91,15896.881015643166,7948.440507821583
566,1,50,92,38679.303693541275,6446.550615590212
567,1,50,66,2139929.2584927706,4592.122872302083
568,1,50,63,2287232.3769722274,4658.314413385392
569,1,50,93,17895.799781751968,4473.949945437992
570,1,50,94,20369.066081189885,10184.533040594943
571,1,50,89,616351.5348747612,4815.246366209072
572,1,50,97,18767.768296456743,3127.9613827427906
573,1,40,84,4948792.825957473,4036.5357471105003
574,1,50,9,1711253.7141166327,8388.498598610944
575,1,50,80,2947437.6992634297,7277.623948798592
576,1,60,100,0.0,0.0
577,1,50,95,610326.9800358787,5703.990467625034
578,1,60,11,11650.287002436275,5825.143501218137
579,1,50,99,538199.5497690695,5225.23834727252
580,1,50,31,6502678.320031973,5949.38547120949
581,1,60,10,80998.34738367161,1687.4655704931586
582,1,60,15,0.0,0.0
583,1,60,16,21829.980555991882,7276.660185330627
584,1,50,87,691394.2917063942,2101.5024064024137
585,1,60,12,80998.34738367161,1687.4655704931586
586,1,60,18,9305.18827457852,9305.18827457852
587,1,40,79,6543631.1705968045,4531.600533654297
588,1,60,13,334977.50547557336,5234.023523055834
589,1,60,22,19395.991588582878,6465.330529527626
590,1,40,9,8005915.332178504,6033.093694181239
